LineId,EventId,Content,EventTemplate
11008,E3,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11009,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:33","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11010,E4,"safebrowsing.googleapis.com:443 close, 1572 bytes (1.53 KB) sent, 6777 bytes (6.61 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11011,E1,"cidian.youdao.com:80 close, 410 bytes sent, 458 bytes received, lifetime 10:01","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11012,E3,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11013,E1,"mtalk.google.com:443 close, 985 bytes sent, 447 bytes received, lifetime 15:00","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11014,E9,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
11015,E9,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403","<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>"
11016,E2,"www.google.com.hk:443 close, 2072 bytes (2.02 KB) sent, 563 bytes received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
11017,E3,203.205.150.89:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11018,E5,"203.205.150.89:443 close, 1018 bytes sent, 86216 bytes (84.1 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11019,E3,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11020,E3,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11021,E3,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11022,E1,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11023,E1,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11024,E4,"clients4.google.com:443 close, 24935 bytes (24.3 KB) sent, 19849 bytes (19.3 KB) received, lifetime 14:30","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11025,E1,"nsclick.baidu.com:80 close, 0 bytes sent, 0 bytes received, lifetime 05:27","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11026,E3,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11027,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11028,E3,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11029,E3,www.google.com.hk:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11030,E3,www.gmail.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11031,E3,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11032,E3,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11033,E3,www.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11034,E3,clients5.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11035,E3,hangouts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11036,E3,lh3.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11037,E3,hangouts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11038,E3,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11039,E3,hangouts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11040,E3,d3cv4a9a9wh0bt.cloudfront.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11041,E3,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11042,E5,"clients2.google.com:443 close, 465 bytes sent, 4789 bytes (4.67 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11043,E3,plus.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11044,E5,"plus.google.com:443 close, 461 bytes sent, 4785 bytes (4.67 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11045,E3,accounts.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11046,E3,lh5.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11047,E3,lh6.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11048,E3,7.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11049,E3,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11050,E3,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11051,E3,www.evernote.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11052,E3,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11053,E1,"www.google.com.hk:443 close, 734 bytes sent, 229 bytes received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11054,E3,lh4.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11055,E3,8.client-channel.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11056,E5,"8.client-channel.google.com:443 close, 473 bytes sent, 4042 bytes (3.94 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11057,E3,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11058,E5,"7.client-channel.google.com:443 close, 473 bytes sent, 4463 bytes (4.35 KB) received, lifetime 00:13","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11059,E5,"accounts.google.com:443 close, 465 bytes sent, 4230 bytes (4.13 KB) received, lifetime 00:14","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11060,E5,"hangouts.google.com:443 close, 465 bytes sent, 4789 bytes (4.67 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11061,E1,"clients5.google.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11062,E5,"lh5.googleusercontent.com:443 close, 471 bytes sent, 4694 bytes (4.58 KB) received, lifetime 00:13","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11063,E5,"lh4.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:12","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11064,E1,"ssl.gstatic.com:443 close, 733 bytes sent, 229 bytes received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11065,E5,"hangouts.google.com:443 close, 465 bytes sent, 4788 bytes (4.67 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11066,E5,"www.gmail.com:443 close, 459 bytes sent, 4187 bytes (4.08 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11067,E5,"lh6.googleusercontent.com:443 close, 471 bytes sent, 4693 bytes (4.58 KB) received, lifetime 00:13","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11068,E5,"lh3.googleusercontent.com:443 close, 471 bytes sent, 4692 bytes (4.58 KB) received, lifetime 00:17","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11069,E3,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11070,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:33","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11071,E4,"m.addthis.com:443 close, 1642 bytes (1.60 KB) sent, 4355 bytes (4.25 KB) received, lifetime 06:40","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11072,E5,"client-cf.dropbox.com:443 close, 915 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11073,E3,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11074,E3,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11075,E5,"d3cv4a9a9wh0bt.cloudfront.net:443 close, 820 bytes sent, 5620 bytes (5.48 KB) received, lifetime 02:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11076,E3,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11077,E4,"d.dropbox.com:443 close, 1557 bytes (1.52 KB) sent, 4946 bytes (4.83 KB) received, lifetime 01:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11078,E4,"www.google.com.hk:443 close, 3244 bytes (3.16 KB) sent, 2381 bytes (2.32 KB) received, lifetime 04:06","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11079,E4,"www.google.com:443 close, 2294 bytes (2.24 KB) sent, 1182 bytes (1.15 KB) received, lifetime 04:03","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11080,E4,"people-pa.clients6.google.com:443 close, 1838 bytes (1.79 KB) sent, 4909 bytes (4.79 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11081,E4,"www.evernote.com:443 close, 2486 bytes (2.42 KB) sent, 2338 bytes (2.28 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11082,E4,"people-pa.clients6.google.com:443 close, 5129 bytes (5.00 KB) sent, 22386 bytes (21.8 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11083,E4,"clients6.google.com:443 close, 2727 bytes (2.66 KB) sent, 1291 bytes (1.26 KB) received, lifetime 04:02","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11084,E5,"notifications.google.com:443 close, 470 bytes sent, 4856 bytes (4.74 KB) received, lifetime 04:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11085,E4,"csi.gstatic.com:443 close, 1398 bytes (1.36 KB) sent, 5152 bytes (5.03 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11086,E3,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11087,E4,"hangouts.google.com:443 close, 22056 bytes (21.5 KB) sent, 58931 bytes (57.5 KB) received, lifetime 04:59","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11088,E3,apis.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11089,E3,drive.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11090,E3,people-pa.clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11091,E3,mail-attachment.googleusercontent.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11092,E3,clientservices.googleapis.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11093,E3,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11094,E1,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11095,E3,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11096,E1,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11097,E3,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11098,E5,"short.weixin.qq.com:80 close, 317 bytes sent, 5974 bytes (5.83 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11099,E3,security.ie.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11100,E1,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11101,E3,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11102,E3,csi.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11103,E3,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11104,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11105,E1,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11106,E3,dl-debug.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11107,E3,block.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11108,E1,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11109,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:33","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11110,E1,"csi.gstatic.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11111,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11112,E5,"get.sogou.com:80 close, 759 bytes sent, 51462 bytes (50.2 KB) received, lifetime 00:05","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11113,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11114,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11115,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11116,E5,"get.sogou.com:80 close, 759 bytes sent, 42151 bytes (41.1 KB) received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11117,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11118,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11119,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11120,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11121,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11122,E1,"get.sogou.com:80 close, 631 bytes sent, 627 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11123,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11124,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11125,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11126,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11127,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11128,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11129,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11130,E1,"get.sogou.com:80 close, 607 bytes sent, 825 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11131,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11132,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11133,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11134,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11135,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11136,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11137,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11138,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11139,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11140,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11141,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11142,E1,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11143,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11144,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11145,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11146,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11147,E3,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11148,E1,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11149,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11150,E3,conf.wifi.360.cn:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11151,E3,p5.ssl.qhimg.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11152,E3,p2.qhimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11153,E5,"conf.wifi.360.cn:80 close, 347 bytes sent, 10733 bytes (10.4 KB) received, lifetime 00:01","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11154,E3,p0.qhimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11155,E5,"p5.ssl.qhimg.com:443 close, 367 bytes sent, 6090 bytes (5.94 KB) received, lifetime 00:04","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11156,E4,"dl-debug.dropbox.com:443 close, 28006 bytes (27.3 KB) sent, 4713 bytes (4.60 KB) received, lifetime 01:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11157,E1,"p2.qhimg.com:80 close, 230 bytes sent, 1023 bytes received, lifetime 00:10","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11158,E4,"p0.qhimg.com:80 close, 4399 bytes (4.29 KB) sent, 74934 bytes (73.1 KB) received, lifetime 00:15","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11159,E5,"client-cf.dropbox.com:443 close, 913 bytes sent, 3881 bytes (3.79 KB) received, lifetime 01:00","<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
11160,E1,"cidian.youdao.com:80 close, 410 bytes sent, 458 bytes received, lifetime 10:00","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11161,E3,cidian.youdao.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11162,E4,"apis.google.com:443 close, 2087 bytes (2.03 KB) sent, 6104 bytes (5.96 KB) received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11163,E4,"people-pa.clients6.google.com:443 close, 3436 bytes (3.35 KB) sent, 1753 bytes (1.71 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11164,E2,"clientservices.googleapis.com:443 close, 1051 bytes (1.02 KB) sent, 592 bytes received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
11165,E4,"mail-attachment.googleusercontent.com:443 close, 2064 bytes (2.01 KB) sent, 95823 bytes (93.5 KB) received, lifetime 04:01","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11166,E4,"drive.google.com:443 close, 12708 bytes (12.4 KB) sent, 119898 bytes (117 KB) received, lifetime 04:05","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11167,E2,"csi.gstatic.com:443 close, 1670 bytes (1.63 KB) sent, 597 bytes received, lifetime 04:00","<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
11168,E4,"play.google.com:443 close, 24270 bytes (23.7 KB) sent, 20469 bytes (19.9 KB) received, lifetime 09:16","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11169,E4,"clients6.google.com:443 close, 2063 bytes (2.01 KB) sent, 5675 bytes (5.54 KB) received, lifetime 04:04","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11170,E3,qbwup.imtt.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11171,E3,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11172,E1,"qbwup.imtt.qq.com:80 close, 494 bytes sent, 208 bytes received, lifetime 00:32","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11173,E3,notifications.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11174,E3,config.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11175,E3,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11176,E3,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11177,E3,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11178,E3,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11179,E4,"mail.google.com:443 close, 19898 bytes (19.4 KB) sent, 226377 bytes (221 KB) received, lifetime 11:03","<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
11180,E3,short.weixin.qq.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
11181,E1,"short.weixin.qq.com:80 close, 425 bytes sent, 161 bytes received, lifetime <1 sec","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11182,E1,"info.pinyin.sogou.com:80 close, 1020 bytes sent, 607 bytes received, lifetime 00:30","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11183,E1,"info.pinyin.sogou.com:80 close, 561 bytes sent, 166 bytes received, lifetime 00:30","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11184,E1,"info.pinyin.sogou.com:80 close, 548 bytes sent, 166 bytes received, lifetime 00:31","<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
11185,E3,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,<*> open through proxy <*> HTTPS
