EventId,EventTemplate
E908,skipping because no torch.* forward <*> /home/user/project/model.py <*>
E909,skipping because no torch.* backward <*> <*> <*>
E910,skipping because no torch.* predict <*> <*> <*>
E911,skipping because no torch.* evaluate <*>
E912,skipping because no torch.* load_data <*>
E913,skipping because no torch.* save_model <*>
E914,skipping because no torch.* preprocess <*> <*>
E915,skipping because no torch.* postprocess <*> <*>
E916,skipping because no torch.* train <*>
E917,skipping because no torch.* validate <*> <*>
E918,skipping because no torch.* test <*> <*>
E919,skipping because no torch.* main <*> <*>
E920,skipping because no torch.* initialize <*> <*>
E921,skipping because no torch.* finalize <*> <*>
E922,### Cprofile for calculate_metrics trace id [<*>] took <*> seconds ###
E923,### Cprofile for process_data trace id [<*>] took <*> seconds ###
E924,### Cprofile for generate_report trace id [<*>] took <*> seconds ###
E925,### Cprofile for update_database trace id [<*>] took <*> seconds ###
E926,### Cprofile for send_email trace id [<*>] took <*> seconds ###
E927,### Cprofile for fetch_data trace id [<*>] took <*> seconds ###
E928,### Cprofile for validate_input trace id [<*>] took <*> seconds ###
E929,### Cprofile for save_file trace id [<*>] took <*> seconds ###
E930,### Cprofile for load_config trace id [<*>] took <*> seconds ###
E931,### Cprofile for authenticate_user trace id [<*>] took <*> seconds ###
E932,### Cprofile for parse_log trace id [<*>] took <*> seconds ###
E933,### Cprofile for compress_data trace id [<*>] took <*> seconds ###
E934,### Cprofile for decompress_data trace id [<*>] took <*> seconds ###
E935,### Cprofile for encrypt_data trace id [<*>] took <*> seconds ###
E936,### Cprofile for decrypt_data trace id [<*>] took <*> seconds ###
E937,Generated SVG from profile at <*>
E938,Failed to generate SVG from profile -- dumping stats instead. Try installing gprof2dot and dot for a better visualization
E939,Restarting analysis due to TypeError: unsupported operand type(s) for +: 'int' and 'str'
E940,Restarting analysis due to ValueError: invalid literal for int() with base <*>: '<*>'
E941,Restarting analysis due to KeyError: <*>
E942,Restarting analysis due to IndexError: list index out of range
E943,Restarting analysis due to AttributeError: <*> object has no attribute '<*>'
E944,Restarting analysis due to NameError: name <*> is not defined
E945,Restarting analysis due to <*>: <*>
E946,No graph captured with one_graph=<*>
E947,"torch._dynamo hit config.max_recompiles (<*>)\n function: <*> (<*>)\n last reason: <*> log all recompilation reasons, use TORCH_LOGS=""<*>"".\nTo diagnose recompilation issues, see <*>."
E948,"torch._dynamo hit config.max_graph_size (<*>)\n function: <*> (<*>)\n last reason: <*> log all recompilation reasons, use TORCH_LOGS=""<*>"".\nTo diagnose recompilation issues, see <*>."
E949,"skipping: forward (reason: <*> torch dispatch mode present, this is not supported today in torch.compile, file: <*>)"
E950,"skipping: backward (reason: <*> torch dispatch mode present, this is not supported today in torch.compile, file: <*>)"
E951,"skipping: update (reason: <*>, file: <*>)"
E952,"skipping: predict (reason: <*> torch dispatch mode present, this is not supported today in torch.compile, file: <*>)"
E953,"skipping: train (reason: <*>, file: <*>)"
E954,"skipping: evaluate (reason: <*> torch dispatch mode present, this is not supported today in torch.compile, file: <*>)"
E955,"skipping: initialize (reason: <*>, file: <*>)"
E956,"skipping: <*> (reason: non-infra torch dispatch mode present, this is not supported today in torch.compile, file: <*>)"
E957,"skipping: preprocess (reason: <*>, file: <*>)"
E958,"skipping: <*> (reason: dynamo tracing is disabled, file: <*>)"
E959,Found an example that reproduces the error. Run this cmd to repro - buck build <*>
E960,Found an example that reproduces the error. Run this cmd to repro - buck test <*>
E961,Found an example that reproduces the error. Run this cmd to repro - buck run //<*>
E962,Found an example that reproduces the error. Run this cmd to repro - <*> && <*> //path/to/<*>
E963,Found an example that reproduces the error. Run this cmd to repro - <*>
E964,We have not tested reprs of some modules - [<*>]
E965,"While minifying the program in accuracy minification mode, ran into a runtime exception which is likely an unrelated issue. Skipping this graph."
E966,"no save_dir specified, will generate random data"
E967,"could not load <*>, generating random data instead"
E968,could not determine __code__ for <*>
E969,Parameter <*> is optional with a default value of <*>
E970,Summary of dimension constraints: All dimensions are within the specified limits.
E971,"Summary of dimension constraints: Some dimensions exceed the upper bounds, please review the input data."
E972,Summary of dimension constraints: The <*> and <*> dimensions are not consistent with the expected values.
E973,Summary of dimension constraints: The <*> dimension is below the minimum required value.
E974,Summary of dimension constraints: No constraints were violated in this iteration.
E975,Summary of dimension constraints: The <*> dimension is outside the acceptable range.
E976,"Summary of dimension constraints: The <*> dimension is too <*>, exceeding the <*> allowed value."
E977,"Summary of dimension constraints: The <*> dimension is too small, falling below the minimum threshold."
E978,"Summary of dimension constraints: The length and width dimensions are within the acceptable range, but the height is <*>."
E979,"Summary of dimension constraints: The width and height dimensions are within the acceptable range, but the length is <*>."
E980,"Summary of dimension constraints: The length and depth dimensions are within the acceptable range, but the width is <*>."
E981,"Summary of dimension constraints: The height and depth dimensions are within the acceptable range, but the width is <*>."
E982,"Summary of dimension constraints: The length, width, and height dimensions are all within the acceptable range, but the depth is <*>."
E983,"Summary of dimension constraints: The length, width, and depth dimensions are all within the acceptable range, but the height is <*>."
E984,NYI: Failed to substitute region <*> due to input alias or mutation
E985,Unable to hash node <*> with exception <*>: Hash collision detected
E986,Unable to hash node <*> with exception <*>: <*>
E987,Untracked tensor used in export constraints
E988,Failed to visit <*> at line <*>
E989,<*> is turned off using justknobs killswitch
E990,Failure in <*> callback - raising here will cause a <*> Error on <*> eval
E991,COMPILING GRAPH due to <*>
E992,_track_unbacked_symbols <*> for tensor_proxy.size()[<*>] at debug_level <*>
E993,_track_unbacked_symbols <*> for tensor_proxy.stride()[<*>] at debug_level <*>
E994,_track_unbacked_symbols <*> for array_proxy.stride()[<*>] at debug_level <*>
E995,_track_unbacked_symbols <*> for matrix_proxy.stride()[<*>] at debug_level <*>
E996,_track_unbacked_symbols <*> for data_proxy.stride()[<*>] at debug_level <*>
E997,_track_unbacked_symbols <*> for buffer_proxy.stride()[<*>] at debug_level <*>
E998,_track_unbacked_symbols <*> for vector_proxy.stride()[<*>] at debug_level <*>
E999,_track_unbacked_symbols <*> for image_proxy.stride()[<*>] at debug_level <*>
E1000,<*> for <*>[<*>] at debug_level <*>-<*>
E1001,automatic dynamic int <*> val <*> != <*>
E1002,"batch_size is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1003,"num_layers is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1004,"hidden_size is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1005,"input_dim is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1006,"output_dim is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1007,"kernel_size is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1008,"stride is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1009,"padding is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1010,"dilation is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1011,"dropout_rate is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1012,"embedding_dim is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1013,"vocab_size is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1014,"num_heads is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1015,"max_length is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1016,"sequence_length is converted to a symbolic integer. It is an attribute of a user defined nn module class. If you wish to keep it static, you can mark the nn module class as <*>."
E1017,get_code_state failed remote read on <*>
E1018,get_code_state failed parsing remote result on <*>
E1019,"put_code_state: <*>, will not write"
E1020,"put_code_state: wrote local <*>, <*> entries"
E1021,"put_code_state: wrote remote <*>, <*> entries"
E1022,"can't resolve package from <*> or <*>, falling back on <*> and <*>"
E1023,Running test changed grad mode
E1024,Unable to write execution record <*>; file already exists.
E1025,Unable to write execution record <*>
E1026,ChromiumEventLogger initialized with id <*>
E1027,"ChromiumEventLogger: Detected overlapping events, fixing stack"
E1028,"ChromiumEventLogger: Start event not in stack, ignoring"
E1029,Both <*> and <*> failed
E1030,Found nan in reference. Consider running in higher precision.
E1031,aot_autograd-based backend ignoring extra kwargs <*>
E1032,Unable to use <*> Autograd because graph has mutation
E1033,eager backend ignoring extra kwargs <*>
E1034,eager_noexcept backend ignoring extra kwargs <*>
E1035,pre_dispatch_eager backend ignoring extra kwargs <*>
E1036,eager_debug backend ignoring extra kwargs <*>
E1037,aot_eager_decomp_partition backend ignoring extra kwargs <*>
E1038,DDPOptimizer used bucket cap <*> and created <*> buckets. Enable debug logs for detailed bucket info.
E1039,"Some buckets were extended beyond their requested parameter capacities in order to ensure each subgraph has an output node, required for fx graph partitioning. This can be the case when a subgraph would have only contained nodes performing inplace mutation, and returning no logical outputs. This should not be a problem, unless it results in too few graph partitions for optimal DDP performance."
E1040,Please `pip install <*> in order to display ddp bucket sizes and diagnostic information.
E1041,DDPOptimizer captured no parameters and did not split this graph.
E1042,Explicitly fall back to eager due to <*> output
E1043,Accuracy failed for the AOT Autograd graph <*>
E1044,Copying repro file for convenience to <*>
E1045,No write permissions for <*>
E1046,"Constant bias was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1047,"Constant weight was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1048,"<*> embedding was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1049,"Constant scale was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1050,"Constant filter was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1051,"Constant kernel was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1052,"Constant mean was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1053,"Constant <*> was not serialized, generated random data instead. If you think this is affecting you, please comment on <*>"
E1054,"load_args does not have a <*> attribute, please file a bug to PyTorch and describe how you generate this repro script"
E1055,"load_args is version <*>, but this version of PyTorch only supports version <*>. We will try to run it anyway but there may be an incompatibility; if so, try upgrading your version of PyTorch."
E1056,Unrecognized kwarg <*>; perhaps this repro was made on a newer version of PyTorch
E1057,"patch_code no longer works on this version of PyTorch, silently ignoring"
E1058,Accuracy failed for the <*> produced graph. Creating script to minify the error.
E1059,Compiled Fx GraphModule failed. Creating script to minify the error.
E1060,Writing checkpoint with <*> nodes to <*>_<*>.py
E1061,Copying <*> to <*> for convenience
E1062,Accuracy failed for the <*> produced graph
E1063,Input graph does not fail accuracy testing
E1064,Writing repro file to /path/to/repro_file<*>.txt
E1065,Writing repro file to <*>
E1066,DataSource1 marked dynamic via <*>
E1067,<*> marked dynamic via source whitelist
E1068,automatic <*> marked dynamic
E1069,incorrect arg count <*> TypeError: <*> takes <*> positional arguments but <*> were given and no constant handler
E1070,incorrect arg count <*> TypeError: <*> missing <*> required positional argument: <*> and no constant handler
E1071,incorrect arg count <*> TypeError: update_record_handler() got an unexpected keyword argument <*> and no constant handler
E1072,incorrect arg count <*> TypeError: <*>() takes exactly <*> argument (<*> given) and no constant <*>
E1073,incorrect arg count <*> TypeError: validate_input_handler() got multiple values for argument <*> and no constant handler
E1074,incorrect arg count <*> TypeError: fetch_records_handler() got an unexpected keyword argument <*> and no constant handler
E1075,incorrect arg count <*> TypeError: parse_json_handler() got an unexpected keyword argument <*> and no constant handler
E1076,incorrect arg count <*> TypeError: generate_report_handler() takes exactly <*> arguments (<*> given) and no constant handler
E1077,incorrect arg count <*> TypeError: log_event_handler() got an unexpected keyword argument <*> and no constant handler
E1078,Failed to create UserFunctionVariable: AssertionError(<*>)
E1079,"torch._export.aot_compile()/torch._export.aot_load() is being deprecated, please switch to directly calling torch._inductor.aoti_compile_and_package(torch.export.export())/torch._inductor.aoti_load_package() instead."
E1080,"TS2EPConverter logging starts from here.\n\nINFO: (TORCH_LOGS=""<*>"" <cmd>)\n * Log TorchScript IR.\n\nDEBUG: (TORCH_LOGS=""<*>"" <cmd>), additionally\n * Log conversion IR by IR in a format of [<conversion handler name>] converts [<IR>]."
E1081,my_function called at <*> in <*>
E1082,process_data called at <*> in <*>
E1083,calculate_metrics called at <*> in <*>
E1084,save_results called at <*> in <*>
E1085,load_config called at <*> in <*>
E1086,fetch_data called at <*> in <*>
E1087,parse_json called at <*> in <*>
E1088,validate_input called at <*> in <*>
E1089,log_event called at <*> in <*>
E1090,update_status called at <*> in <*>
E1091,send_email called at <*> in <*>
E1092,generate_report called at <*>/reports/generator.py:<*> in <*>
E1093,authenticate_user called at <*> in <*>
E1094,handle_request called at <*> in process_request
E1095,Failed exporting <*> with exception: <*>('<*>')
E1096,"Export constraints cannot be non-integer expressions. Found type <*>, and value <*>. We will attempt to round this value."
E1097,"Export constraints cannot be non-integer expressions. Found type <*>, and value ""<*>"". We will attempt to convert this value."
E1098,"Export constraints cannot be non-integer expressions. Found type <*>, and value <*>. We will attempt to floor this value."
E1099,"Export constraints cannot be non-integer expressions. Found type <*>, and value <*>. We will attempt to <*> this value."
E1100,"Unsure how to serialize the given <*>, as we don't know what is the type of this argument. Serializing it as a <*> by default."
E1101,Symbol <*> did not appear in the graph that was deserialized
E1102,-------\nPyTorch Development Environment set up!\nPlease activate to enable this environment:\n\n $ <*>
E1103,tabulate is not installed. Proceeding without it.
E1104,We cannot decide what's wrong with this collective entry because we missed FR dumps from ranks <*> so we don't have enough information. If you want to debug further use -j to dump all raw trace
E1105,"No errors found for this collective entry, There could be some other reasons why we see <*> timeout."
E1106,appending a non-matching collective
E1107,"Too many mismatches for process_group <*>: Exceeded the maximum allowed mismatches, aborting"
E1108,Too many mismatches for process_group <*>: <*>
E1109,loaded <*> files in <*>
E1110,No nodes in graph <*>
E1111,FXGraphCache cache miss for key <*>
E1112,AOTAutograd cache hit for key <*>
E1113,AOTAutograd cache miss for key <*>
E1114,AOTAutograd cache unable to load compiled graph: <*>
E1115,remote autograd cache unable to load compiled graph
E1116,Writing AOTAutograd cache entry to <*>
E1117,Bypassing autograd cache due to: <*> triggered by <*>
E1118,AOTAutograd cache unable to serialize compiled graph: ValueError: invalid literal for int() with base <*>: '<*>'
E1119,AOTAutograd cache unable to serialize compiled graph: <*>: cannot serialize object of type '<*>'
E1120,AOTAutograd cache unable to serialize compiled graph: KeyError: <*>
E1121,AOTAutograd cache unable to serialize compiled graph: AttributeError: <*> object has no attribute '<*>'
E1122,AOTAutograd cache unable to serialize compiled graph: RuntimeError: <*>
E1123,AOTAutograd cache unable to serialize compiled graph: <*>: [Errno <*>] <*>: '<*>'
E1124,AOTAutograd cache unable to serialize compiled graph: <*>: list index out of range
E1125,AOTAutograd cache unable to serialize compiled graph: <*>: name <*> is not defined
E1126,AOTAutograd cache unable to serialize compiled graph: <*> in the graph definition
E1127,"AOTAutograd cache unable to serialize compiled graph: AssertionError: expected a <*>, got a <*>"
E1128,AOTAutograd cache unable to serialize compiled graph: <*>
E1129,Encountered AOTAutograd case: differentiable outputs that alias each other from a multi-output view call
E1130,static input indices metadata analysis: <*>
E1131,"grad_mode mutation encountered in graph. Will emit mutation epilogue, to set grad_mode=<*>"
E1132,"failed to eagerly compile backwards for dynamic, suppressing in case backwards not needed"
E1133,"Tracing torchbind method <*> with real ScriptObject. This may cause the original object being mutated. If this is not intended, You can register a fake class with torch._library.register_fake_class(""<*>::<*>"")."
E1134,TTIR mutation analysis: Skipping pure <*> op (is_pure=<*>)
E1135,"Encountered an exception in <*>, assuming every input is mutated"
E1136,You no longer need to specify <*> to <*> as we can get this information from <*>
E1137,Creating <*> pool with <*> workers
E1138,Sub-process autotune device list: <*>
E1139,Failed to pickle <*>
E1140,Ephemeral NCCL timeout increase fudge factor <*> and original increase value <*>
E1141,Increasing NCCL timeout by <*>
E1142,fx graph cache unable to load compiled graph
E1143,fx graph cache key <*> evaluating guards <*> with values <*> => hit=<*>
E1144,"fx graph cache key <*> post-load guards: {guard1=<*>, guard2=<*>}"
E1145,"fx graph cache key abcdefghij post-load guards: {guardA=<*>, guardB=<*>}"
E1146,"fx graph cache key <*> post-load guards: {guardX=<*>, guardY=<*>}"
E1147,fx graph cache key zyxwvutsrq post-load guards: <*>
E1148,"fx graph cache key <*> post-load guards: {guardP=<*>, guardQ=<*>, guardR=<*>}"
E1149,"fx graph cache key <*> post-load guards: {guardM=<*>, guardN=<*>, guardO=<*>}"
E1150,"fx graph cache key <*> post-load guards: {guardS=<*>, guardT=<*>, guardU=<*>}"
E1151,fx graph cache key <*> post-load guards: <*>
E1152,fx graph cache unable to serialize compiled graph
E1153,fx graph unable to write to cache
E1154,dont cache graph when <*> enabled
E1155,<*> graph cache <*> env
E1156,Bypassing FX Graph Cache because <*>
E1157,fx graph cache hit for key <*>
E1158,fx graph cache miss for key <*>
E1159,aot wrapper compilation command: g++ -o <*> -c <*>
E1160,aot wrapper compilation command: clang++ -std=c+<*> -o <*> -c <*>
E1161,aot wrapper compilation command: gcc -Wall -o <*> -c <*>
E1162,aot wrapper compilation command: nvcc -o <*> -c <*>
E1163,aot wrapper compilation command: icpc -o <*> -c <*>
E1164,aot wrapper compilation command: <*> -o <*> -c <*>
E1165,aot wrapper compilation command: python -m nuitka --module <*>
E1166,aot wrapper compilation command: javac -d . <*>
E1167,aot wrapper compilation command: scalac -d . <*>
E1168,aot wrapper compilation command: tsc -out wrapper.js wrapper.ts
E1169,aot kernel compilation command: g++ -o <*> <*> -std=c+<*> -O3
E1170,aot kernel compilation command: nvcc -o <*> <*>.cu -arch=<*> -Xptxas=-v
E1171,aot kernel compilation command: clang -o optimized_kernel optimized_kernel.cpp -Ofast -march=native
E1172,aot kernel compilation command: gcc -o simple_kernel simple_kernel.c -Wall -Wextra -pedantic
E1173,aot kernel compilation command: icc -o <*> <*> -ipo -xHost
E1174,aot kernel compilation command: cl.exe /EHsc /O2 /Fe:<*> <*>
E1175,aot kernel compilation command: rustc -o <*> rust_kernel.rs -C opt-level=<*>
E1176,aot kernel compilation command: msvc /nologo /W4 /O2 /Fe:<*> <*>
E1177,aot kernel compilation command: arm-linux-gnueabihf-gcc -o <*> <*> -mfpu=neon -mfloat-abi=hard
E1178,aot kernel compilation command: aarch64-linux-gnu-gcc -o <*> <*> -march=armv8-a
E1179,aot kernel compilation command: <*>-w64-mingw32-gcc -o mingw_kernel mingw_kernel.c -static-libgcc -static-libstdc++
E1180,"aot kernel compilation command: go build -o <*> -ldflags=""<*>"""
E1181,aot kernel compilation command: swiftc -o <*> <*> -Ounchecked
E1182,aot kernel compilation command: dmd -<*> <*> -O -inline -release
E1183,aot kernel compilation command: fpc -<*> pascal_kernel.pas -O2 -CX
E1184,saving script object model as <*>
E1185,saving script object <*> as <*>
E1186,"dll unloading function was not found, library may not be unloaded properly!"
E1187,CUDA Compilation skipped: <*> since output already exists
E1188,Skip compiling <*>: output <*> already exists
E1189,Inductor support for distributed collectives depends on building <*>
E1190,For graph input <*>: <*> node <*> at index <*> after <*> node <*> at index <*>.\nSkipping <*> FX graph pass for that unsharded param.
E1191,"Invalid value of <*> for mode. Expected one of '<*>', '<*>', '<*>'. Using default."
E1192,"Invalid value of <*> for type. Expected one of '<*>', '<*>', '<*>'. Using default."
E1193,"Invalid value of <*> for format. Expected one of '<*>', '<*>', '<*>'. Using default."
E1194,"Invalid value of <*> for option. Expected one of '<*>', '<*>', '<*>'. Using default."
E1195,"Invalid value of <*> for setting. Expected one of '<*>', '<*>', '<*>'. Using default."
E1196,"Invalid value of <*> for parameter. Expected one of '<*>', '<*>', '<*>'. Using default."
E1197,"Invalid value of <*> for level. Expected one of '<*>', '<*>', '<*>'. Using default."
E1198,"Invalid value of <*> for state. Expected one of '<*>', '<*>', '<*>'. Using default."
E1199,"Invalid value of <*> for status. Expected one of '<*>', '<*>', '<*>'. Using default."
E1200,"Invalid value of <*> for choice. Expected one of '<*>', '<*>', '<*>'. Using default."
E1201,"Invalid value of <*> for flag. Expected one of '<*>', '<*>', '<*>'. Using default."
E1202,"Invalid value of <*> for field. Expected one of '<*>', '<*>', '<*>'. Using default."
E1203,FX codegen and compilation took <*>
E1204,"Overview info of inductor aten mms: (count: <*>), (shapes: [<*>, <*>]), (dtype: <*>)"
E1205,Sleeping for <*> seconds since <*> is set
E1206,Sleeping for <*> second since <*> is set
E1207,<*> set to <*> via <*>
E1208,Failed to copy debug files from <*> to <*>
E1209,Ignoring exception in debug code
E1210,Writing provenance tracing debugging info to <*>
E1211,Creating node mappings for provenance tracking
E1212,Provenance tacking error: <*> is not a dict
E1213,Provenance tacking error: <*> is not an int
E1214,Provenance tacking error: <*> value is not a list
E1215,Provenance tacking error: node provenance in post_to_pre_grad_nodes_json has wrong format
E1216,"unable to decide loop order. self_dep=<*> v.s. other_dep=<*>, self_strides=<*> v.s. other_strides=<*>"
E1217,Only python <*> and later supported
E1218,Skipped layout opt because only a few <*>
E1219,See perf regression with <*> shape. Follow up in <*>
E1220,Conv inputs meta not found
E1221,"Skipped layout opt in inference because weighted flops indicate slowdown, default: <*>, channels last: <*>"
E1222,Skip layout opt because found grouped convolution with <*> in_channels!
E1223,Skip layout opt because some convolutions have <*>
E1224,Skip layout opt because all convolution channels are too small
E1225,Force channels last inputs for <*> conv for the current graph with id <*>
E1226,Finished codegen for all nodes. The list of kernel names available: <*>
E1227,Output code written to: <*>
E1228,"Use previous IRNode's range and reduction_ranges instead of split. current ranges: [<*>], current reduction ranges: [<*>], current split: <*>, new ranges: [<*>], new reduction ranges: [<*>]"
E1229,convert_to_reinterpret_view failed: stride=<*> offset=<*> index=<*>
E1230,AddOperator has <*> unprovided positional arguments. Will check if they are in the keyword arguments or will use default values.
E1231,<*> has <*> unprovided positional arguments. Will check if they are in the keyword arguments or will use default values.
E1232,Extern kernel node added for node <*> with target <*>.
E1233,"<*> is missing a c-shim implementation, using proxy executor as fallback"
E1234,"A make_fallback error occurred in <*> config, and <*> is being disabled to surface it."
E1235,"using triton random, expect difference from eager"
E1236,Reordering for peak memory -- <*> nodes
E1237,Failed to reorder for process_data: <*>('<*>')
E1238,Failed to reorder for load_dataset: <*>
E1239,Failed to reorder for <*>: <*>('<*>')
E1240,Failed to load artifact: <*>
E1241,"Replacement pattern <*> failed to apply due to shape mismatch: RuntimeError('Shape mismatch: expected <*>, got <*>')"
E1242,Precompiled pattern <*> not found. Run <*>
E1243,"No choices for <*>, using <*> backend as fallback"
E1244,Unable to create a <*>
E1245,ComboKernels: <*> foreach nodes are filtered
E1246,ComboKernels: Not speeding up <*> group
E1247,<*>: Combining <*> nodes for <*>-th group
E1248,"Generated ComboKernel nodes: <*> ComboKernels, totally <*> -> <*> nodels"
E1249,Generating code for node <*> with estimated runtime <*>
E1250,Max autotune selects from <*> choices.
E1251,"Precompilation timeout is <*> or <= <*>, returning no_op"
E1252,"Timings found in cache, returning no_op"
E1253,"Found only <*> timings for <*>, not skipping precompilation"
E1254,"Precompile function found in cache, returning it"
E1255,Multithreaded precompilation for <*> choices using <*> worker threads
E1256,Precompiling choice with captured stdout: <*>
E1257,"Precompilation complete for future: <*>, elapsed time: <*>"
E1258,"Skipping already seen choice: ChoiceCaller(hash=<*>, name=<*>)"
E1259,Submitted triton async compile for choice: <*> with kernel_name=<*> and module_path=<*>
E1260,Exception <*> for benchmark choice '<*>'
E1261,Precompiling benchmark choice <*> took <*>
E1262,Precompilation elapsed time: <*>
E1263,Autotuning elapsed time: <*>
E1264,CUDA compilation error during autotuning: \nError: CUDA kernel launch failed. \nIgnoring this choice.
E1265,CUDA compilation error during autotuning: \nError: <*>. \nIgnoring this choice.
E1266,"Bundle contains illegal <*>, payload: <*>"
E1267,failed to collect triton kernel
E1268,"Bailing out TritonBundler.read_and_emit, <*> is non empty"
E1269,Using inductor cache dir <*>
E1270,Failed to remove temporary cache dir at <*>
E1271,"on error, temporary cache dir kept at <*>"
E1272,GPU arch does not support max_autotune_gemm mode usage
E1273,Not enough SMs to use <*> mode
E1274,Failed to import CUTLASS lib. Please check whether _inductor.config.cuda.cutlass_dir is set correctly. Skipping CUTLASS backend for now.
E1275,Please pip install <*> package
E1276,Invalid path to <*> library
E1277,"Graph recompiled, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1278,"Optimization pass, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1279,"Post-processing, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1280,"Transformation applied, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1281,"Refactoring completed, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1282,"Update finalized, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1283,"Validation check, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1284,"Debugging step, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1285,"Integration test, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1286,"Final review, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1287,"Pre-release check, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1288,"Release candidate, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1289,"Hotfix applied, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1290,"Security patch, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1291,"Performance tuning, save before/after graph to <*>, graph before/after are the same = <*>, time elapsed = <*>"
E1292,Cannot Append Choice: <*>. KernelTemplate type is <*>
E1293,"Number of threads: <*>, occupancy: <*>"
E1294,MultiKernel type is not supported in AOTI debug printer tool yet.
E1295,Creating directory to save inductor intermediate tensor values.
E1296,Saved intermediate tensor <*> for <*> to <*>
E1297,Load picked kernel <*> from cache file <*>
E1298,Store picked kernel <*> to cache file <*>
E1299,pick <*> sub-kernel in <*>. Size hints <*>. Reduction hint <*>. Timings <*>
E1300,Generating kernel code with kernel_name: <*>
E1301,ComboKernels: <*> nodes partitioned into <*> groups
E1302,kernel src code for <*> written to: <*>
E1303,"Exception (TypeError) in compiling fused nodes [<*>, <*>]"
E1304,Exception (<*>) in compiling fused nodes <*>
E1305,The fused kernel for <*> took <*> ms to run
E1306,"The fused kernel for <*> took <*> ms to run, <*> ms to clone inputs"
E1307,ComboKernels: <*> long reduction nodes are separated
E1308,ComboKernels: <*> large pointwise nodes are separated
E1309,Error getting cuda arch: CUDA error: <*>
E1310,Error getting cuda arch: <*>
E1311,Error getting cuda version: <*> not found on the system.
E1312,Error getting cuda version: <*>
E1313,CUTLASS version < <*> is not recommended.
E1314,"Found <*> in <*> search path, overriding <*>"
E1315,"<*> not found in sys.path, trying to import from <*>"
E1316,"Failed to import CUTLASS packages: <*>, ignoring the CUTLASS backend."
E1317,Failed to import CUTLASS packages: CUTLASS repo does not exist: <*>
E1318,Detected CUDA architecture >= <*>: <*>. We will generate operations with <*> (if available) and <*>. Please file an issue for any problems and feedback.
E1319,Cannot detect cuda arch <*> or cuda version <*>. Will discard all cutlass ops. Please consider setting _inductor.cuda.arch and _inductor.cuda.version configs.
E1320,Cannot find <*>. Only <*> will be used.
E1321,GEMM Layout swapped <*> and <*> -> explicit transpose
E1322,"Cutlass GEMM Layout change: Input and/or output layouts have changed between autotuning/retuning and call to render on <*>. Applying workaround. This can lead to suboptimal performance. Match List: [<*>, <*>, <*>]"
